2025-01-01 00:00:00,AA,22,10291,-21.0,-5.0,-2.0,13.0,46.0,1447.0
2025-01-01 00:00:00,AA,13,16378,-23.0,-5.0,-2.0,11.0,50.0,2112.0
2025-01-01 00:00:00,UA,0,625,-22.0,-7.0,-3.0,3.0,24.0,590.0
2025-01-01 00:00:00,WN,23,510,-16.0,-4.0,-1.0,6.0,19.0,103.0
2025-01-01 00:00:00,UA,7,21796,-22.0,-8.0,-5.0,-2.0,9.0,992.0
2025-01-01 00:00:00,DL,21,10139,-24.0,-6.0,-2.0,12.0,46.0,1118.0
2025-01-01 00:00:00,UA,13,15556,-25.0,-6.0,-3.0,6.0,36.0,1349.0
2025-01-01 00:00:00,DL,6,21593,-26.0,-8.0,-5.0,-1.0,9.0,1119.0
2025-01-01 00:00:00,UA,22,3735,-35.0,-7.0,-3.0,5.0,26.0,1048.0
2025-01-01 00:00:00,DL,3,6,-7.0,-4.0,-3.0,-2.0,-1.0,-1.0
2025-01-01 00:00:00,DL,0,449,-28.0,-10.0,-6.0,0.0,22.0,211.0
2025-01-01 00:00:00,WN,11,27876,-17.0,-4.0,-1.0,7.0,27.0,640.0
2025-01-01 00:00:00,DL,13,17169,-26.0,-6.0,-2.0,8.0,42.0,1176.0
2025-01-01 00:00:00,UA,16,15688,-23.0,-6.0,-2.0,9.0,50.0,1072.0
2025-01-01 00:00:00,AA,23,3226,-22.0,-6.0,-2.0,7.0,33.0,1041.0
2025-01-01 00:00:00,UA,10,14547,-23.0,-6.0,-3.0,3.0,27.0,691.0
2025-01-01 00:00:00,DL,17,20169,-30.0,-7.0,-2.0,11.0,48.0,1222.0
2025-01-01 00:00:00,DL,22,10834,-22.0,-6.0,-2.0,8.0,39.0,1061.0
2025-01-01 00:00:00,UA,14,14590,-21.0,-6.0,-3.0,7.0,47.0,1160.0
2025-01-01 00:00:00,DL,9,15272,-24.0,-6.0,-3.0,3.0,26.0,849.0
2025-01-01 00:00:00,WN,17,26566,-23.0,-4.0,2.0,18.0,50.0,491.0
2025-01-01 00:00:00,AA,18,18463,-34.0,-5.0,0.0,19.0,63.0,2331.0
2025-01-01 00:00:00,UA,19,14247,-28.0,-6.0,-1.0,14.0,54.0,950.0
2025-01-01 00:00:00,DL,8,20705,-26.0,-6.0,-4.0,0.0,19.0,1048.0
