2025-04-29 19:00:00,2025-04-29 20:00:00,DL,129,129,0,0,-0.1937984496124031,0.0,12.4031007751938
2025-03-07 12:00:00,2025-03-07 13:00:00,UA,129,128,1,0,1.4375,0.7751937984496124,10.9375
2025-01-28 09:00:00,2025-01-28 10:00:00,AA,130,129,0,1,2.4076923076923076,0.0,9.23076923076923
2025-04-29 14:00:00,2025-04-29 15:00:00,WN,221,221,0,0,3.7194570135746607,0.0,9.95475113122172
2025-01-18 17:00:00,2025-01-18 18:00:00,WN,170,170,0,0,6.811764705882353,0.0,21.176470588235293
2025-04-02 08:00:00,2025-04-02 09:00:00,AA,198,193,1,4,16.091370558375633,0.5050505050505051,22.84263959390863
2025-01-16 12:00:00,2025-01-16 13:00:00,DL,161,161,0,0,0.9503105590062112,0.0,9.316770186335404
2025-03-20 00:00:00,2025-03-20 01:00:00,DL,4,4,0,0,5.75,0.0,25.0
2025-04-06 06:00:00,2025-04-06 07:00:00,UA,130,130,0,0,-0.2846153846153846,0.0,1.5384615384615385
2025-01-01 06:00:00,2025-01-01 07:00:00,AA,161,161,0,0,9.093167701863354,0.0,6.832298136645963
2025-04-12 08:00:00,2025-04-12 09:00:00,AA,198,197,0,1,10.055555555555555,0.0,10.1010101010101
2025-03-06 22:00:00,2025-03-06 23:00:00,DL,93,93,0,0,18.677419354838708,0.0,17.204301075268816
2025-04-30 12:00:00,2025-04-30 13:00:00,DL,182,181,0,1,10.917582417582418,0.0,8.791208791208792
2025-03-06 13:00:00,2025-03-06 14:00:00,AA,143,142,0,1,5.895104895104895,0.0,12.587412587412587
2025-02-17 10:00:00,2025-02-17 11:00:00,DL,161,156,3,2,15.20253164556962,1.8633540372670807,29.11392405063291
2025-03-09 05:00:00,2025-03-09 06:00:00,UA,39,38,1,0,-1.5526315789473684,2.5641025641025643,2.6315789473684212
2025-03-12 11:00:00,2025-03-12 12:00:00,DL,206,206,0,0,0.21359223300970873,0.0,7.281553398058253
2025-01-15 13:00:00,2025-01-15 14:00:00,AA,123,123,0,0,0.2845528455284553,0.0,6.504065040650406
2025-04-12 16:00:00,2025-04-12 17:00:00,WN,232,232,0,0,5.646551724137931,0.0,15.948275862068966
2025-02-08 20:00:00,2025-02-08 21:00:00,AA,80,70,9,1,4.394366197183099,11.25,12.67605633802817
2025-01-06 08:00:00,2025-01-06 09:00:00,WN,240,202,38,0,8.574257425742575,15.833333333333334,14.851485148514852
2025-03-15 11:00:00,2025-03-15 12:00:00,UA,112,110,2,0,37.74545454545454,1.7857142857142858,40.0
2025-01-14 11:00:00,2025-01-14 12:00:00,UA,116,116,0,0,0.034482758620689655,0.0,7.758620689655173
2025-04-21 08:00:00,2025-04-21 09:00:00,DL,196,195,0,1,2.510204081632653,0.0,8.16326530612245
2025-01-24 17:00:00,2025-01-24 18:00:00,UA,147,147,0,0,0.46938775510204084,0.0,7.482993197278912
2025-01-15 05:00:00,2025-01-15 06:00:00,AA,80,80,0,0,-2.2,0.0,8.75
2025-02-23 06:00:00,2025-02-23 07:00:00,DL,175,175,0,0,0.76,0.0,7.428571428571429
2025-04-15 22:00:00,2025-04-15 23:00:00,DL,106,106,0,0,-1.4339622641509433,0.0,3.7735849056603774
2025-04-12 21:00:00,2025-04-12 22:00:00,AA,84,84,0,0,19.642857142857142,0.0,27.38095238095238
2025-03-25 05:00:00,2025-03-25 06:00:00,WN,107,107,0,0,-3.869158878504673,0.0,0.0
2025-04-23 11:00:00,2025-04-23 12:00:00,WN,226,226,0,0,15.194690265486726,0.0,29.646017699115045
2025-02-04 08:00:00,2025-02-04 09:00:00,WN,246,244,2,0,-1.0532786885245902,0.8130081300813008,3.6885245901639343
