window_start,window_end,airline,num_flights,completed,cancelled,diverted,dep_delay_mean,cancellation_rate,late_departure_rate
"2025-01-29 20:00:00","2025-01-29 21:00:00",AA,66,61,5,0,9.557377049180328,7.575757575757576,19.672131147540984
"2025-01-29 20:00:00","2025-01-29 21:00:00",DL,62,58,3,1,0.8305084745762712,4.838709677419355,11.864406779661017
"2025-01-29 20:00:00","2025-01-29 21:00:00",UA,75,75,0,0,2.4133333333333336,0.0,8.0
"2025-01-29 20:00:00","2025-01-29 21:00:00",WN,143,138,3,2,0.8857142857142857,2.097902097902098,10.0
"2025-01-29 21:00:00","2025-01-29 22:00:00",AA,68,50,18,0,38.46,26.470588235294116,46.0
"2025-01-29 21:00:00","2025-01-29 22:00:00",DL,58,57,0,1,18.46551724137931,0.0,12.068965517241379
"2025-01-29 21:00:00","2025-01-29 22:00:00",UA,25,24,0,1,1.52,0.0,12.0
"2025-01-29 21:00:00","2025-01-29 22:00:00",WN,14,13,1,0,7.153846153846154,7.142857142857143,15.384615384615385
"2025-01-29 22:00:00","2025-01-29 23:00:00",AA,48,43,5,0,5.511627906976744,10.416666666666666,16.27906976744186
"2025-01-29 22:00:00","2025-01-29 23:00:00",DL,70,70,0,0,-1.6857142857142857,0.0,5.714285714285714
"2025-01-29 22:00:00","2025-01-29 23:00:00",UA,24,24,0,0,-5.875,0.0,0.0
"2025-01-29 23:00:00","2025-01-30 00:00:00",AA,20,18,2,0,0.5,10.0,5.555555555555555
"2025-01-29 23:00:00","2025-01-30 00:00:00",DL,17,17,0,0,-1.0,0.0,5.882352941176471
"2025-01-29 23:00:00","2025-01-30 00:00:00",UA,25,25,0,0,-5.4,0.0,8.0
"2025-01-30 00:00:00","2025-01-30 01:00:00",AA,7,6,1,0,0.6666666666666666,14.285714285714286,16.666666666666668
"2025-01-30 00:00:00","2025-01-30 01:00:00",DL,1,1,0,0,-9.0,0.0,0.0
"2025-01-30 00:00:00","2025-01-30 01:00:00",UA,3,3,0,0,-3.0,0.0,0.0
"2025-01-30 01:00:00","2025-01-30 02:00:00",DL,2,2,0,0,31.0,0.0,50.0
"2025-01-30 01:00:00","2025-01-30 02:00:00",UA,1,1,0,0,-9.0,0.0,0.0
"2025-01-30 02:00:00","2025-01-30 03:00:00",UA,1,1,0,0,3.0,0.0,0.0
"2025-01-30 05:00:00","2025-01-30 06:00:00",AA,91,64,27,0,45.25,29.67032967032967,14.0625
"2025-01-30 05:00:00","2025-01-30 06:00:00",DL,52,52,0,0,4.4423076923076925,0.0,3.8461538461538463
"2025-01-30 05:00:00","2025-01-30 06:00:00",UA,24,24,0,0,-5.291666666666667,0.0,4.166666666666667
"2025-01-30 05:00:00","2025-01-30 06:00:00",WN,22,22,0,0,2.4545454545454546,0.0,4.545454545454546
"2025-01-30 06:00:00","2025-01-30 07:00:00",AA,166,148,18,0,9.16891891891892,10.843373493975903,6.081081081081081
"2025-01-30 06:00:00","2025-01-30 07:00:00",DL,173,169,4,0,-0.621301775147929,2.3121387283236996,6.508875739644971
"2025-01-30 06:00:00","2025-01-30 07:00:00",UA,113,110,3,0,-4.781818181818182,2.6548672566371683,3.6363636363636362
"2025-01-30 06:00:00","2025-01-30 07:00:00",WN,208,200,8,0,-0.16,3.8461538461538463,2.0
"2025-01-30 07:00:00","2025-01-30 08:00:00",AA,200,171,29,0,5.43859649122807,14.5,8.771929824561404
"2025-01-30 07:00:00","2025-01-30 08:00:00",DL,216,211,3,2,4.694835680751174,1.3888888888888888,6.103286384976526
"2025-01-30 07:00:00","2025-01-30 08:00:00",UA,165,164,1,0,-3.0365853658536586,0.6060606060606061,2.4390243902439024
"2025-01-30 07:00:00","2025-01-30 08:00:00",WN,171,163,4,4,-1.089820359281437,2.3391812865497075,2.9940119760479043
"2025-01-30 08:00:00","2025-01-30 09:00:00",AA,165,136,28,1,11.094890510948906,16.96969696969697,8.02919708029197
"2025-01-30 08:00:00","2025-01-30 09:00:00",DL,160,158,0,2,3.275,0.0,6.25
"2025-01-30 08:00:00","2025-01-30 09:00:00",UA,160,158,2,0,-1.4556962025316456,1.25,6.329113924050633
"2025-01-30 08:00:00","2025-01-30 09:00:00",WN,222,219,3,0,0.2465753424657534,1.3513513513513513,8.219178082191782
"2025-01-30 09:00:00","2025-01-30 10:00:00",AA,119,108,11,0,18.37962962962963,9.243697478991596,13.88888888888889
"2025-01-30 09:00:00","2025-01-30 10:00:00",DL,105,103,2,0,2.825242718446602,1.9047619047619047,7.766990291262136
"2025-01-30 09:00:00","2025-01-30 10:00:00",UA,124,123,0,1,3.596774193548387,0.0,15.32258064516129
"2025-01-30 09:00:00","2025-01-30 10:00:00",WN,210,207,1,2,3.602870813397129,0.47619047619047616,9.090909090909092
"2025-01-30 10:00:00","2025-01-30 11:00:00",AA,128,117,11,0,13.88034188034188,8.59375,22.22222222222222
"2025-01-30 10:00:00","2025-01-30 11:00:00",DL,143,142,0,1,0.6573426573426573,0.0,8.391608391608392
"2025-01-30 10:00:00","2025-01-30 11:00:00",UA,101,101,0,0,4.00990099009901,0.0,6.930693069306931
"2025-01-30 10:00:00","2025-01-30 11:00:00",WN,170,168,2,0,4.857142857142857,1.1764705882352942,12.5
"2025-01-30 11:00:00","2025-01-30 12:00:00",AA,142,132,9,1,13.436090225563909,6.338028169014085,20.30075187969925
"2025-01-30 11:00:00","2025-01-30 12:00:00",DL,172,172,0,0,4.633720930232558,0.0,10.465116279069768
"2025-01-30 11:00:00","2025-01-30 12:00:00",UA,110,109,1,0,1.8623853211009174,0.9090909090909091,9.174311926605505
"2025-01-30 11:00:00","2025-01-30 12:00:00",WN,241,235,5,1,4.440677966101695,2.074688796680498,12.288135593220339
"2025-01-30 12:00:00","2025-01-30 13:00:00",AA,108,105,3,0,11.923809523809524,2.7777777777777777,22.857142857142858
"2025-01-30 12:00:00","2025-01-30 13:00:00",DL,148,146,2,0,7.541095890410959,1.3513513513513513,18.493150684931507
"2025-01-30 12:00:00","2025-01-30 13:00:00",UA,118,118,0,0,6.754237288135593,0.0,15.254237288135593
"2025-01-30 12:00:00","2025-01-30 13:00:00",WN,151,149,1,1,6.113333333333333,0.6622516556291391,11.333333333333334
"2025-01-30 13:00:00","2025-01-30 14:00:00",AA,130,124,6,0,14.693548387096774,4.615384615384615,23.387096774193548
"2025-01-30 13:00:00","2025-01-30 14:00:00",DL,127,126,0,1,9.165354330708661,0.0,12.598425196850394
"2025-01-30 13:00:00","2025-01-30 14:00:00",UA,121,120,0,1,6.099173553719008,0.0,18.181818181818183
"2025-01-30 13:00:00","2025-01-30 14:00:00",WN,223,220,3,0,4.672727272727273,1.345291479820628,10.0
"2025-01-30 14:00:00","2025-01-30 15:00:00",AA,128,127,1,0,10.559055118110237,0.78125,23.62204724409449
"2025-01-30 14:00:00","2025-01-30 15:00:00",DL,118,116,1,1,2.0,0.847457627118644,11.965811965811966
"2025-01-30 14:00:00","2025-01-30 15:00:00",UA,101,101,0,0,7.564356435643564,0.0,13.861386138613861
"2025-01-30 14:00:00","2025-01-30 15:00:00",WN,189,186,3,0,6.865591397849462,1.5873015873015872,14.516129032258064
"2025-01-30 15:00:00","2025-01-30 16:00:00",AA,102,98,4,0,15.520408163265307,3.9215686274509802,25.510204081632654
"2025-01-30 15:00:00","2025-01-30 16:00:00",DL,162,160,2,0,5.6875,1.2345679012345678,15.0
"2025-01-30 15:00:00","2025-01-30 16:00:00",UA,83,83,0,0,3.289156626506024,0.0,14.457831325301205
"2025-01-30 15:00:00","2025-01-30 16:00:00",WN,194,191,3,0,5.869109947643979,1.5463917525773196,15.706806282722512
"2025-01-30 16:00:00","2025-01-30 17:00:00",AA,129,126,3,0,25.896825396825395,2.3255813953488373,28.571428571428573
"2025-01-30 16:00:00","2025-01-30 17:00:00",DL,107,107,0,0,4.018691588785047,0.0,14.018691588785046
"2025-01-30 16:00:00","2025-01-30 17:00:00",UA,112,110,0,2,10.053571428571429,0.0,17.857142857142858
"2025-01-30 16:00:00","2025-01-30 17:00:00",WN,184,180,4,0,6.5777777777777775,2.1739130434782608,15.0
"2025-01-30 17:00:00","2025-01-30 18:00:00",AA,139,137,2,0,22.116788321167885,1.4388489208633093,33.57664233576642
"2025-01-30 17:00:00","2025-01-30 18:00:00",DL,151,148,3,0,0.9324324324324325,1.9867549668874172,12.837837837837839
"2025-01-30 17:00:00","2025-01-30 18:00:00",UA,126,124,2,0,10.080645161290322,1.5873015873015872,14.516129032258064
"2025-01-30 17:00:00","2025-01-30 18:00:00",WN,166,163,3,0,7.460122699386503,1.8072289156626506,20.858895705521473
"2025-01-30 18:00:00","2025-01-30 19:00:00",AA,139,139,0,0,12.633093525179856,0.0,24.46043165467626
"2025-01-30 18:00:00","2025-01-30 19:00:00",DL,142,142,0,0,20.12676056338028,0.0,14.788732394366198
"2025-01-30 18:00:00","2025-01-30 19:00:00",UA,112,111,0,1,3.830357142857143,0.0,11.607142857142858
"2025-01-30 18:00:00","2025-01-30 19:00:00",WN,233,232,1,0,6.137931034482759,0.4291845493562232,14.224137931034482
"2025-01-30 19:00:00","2025-01-30 20:00:00",AA,142,142,0,0,11.52112676056338,0.0,30.985915492957748
"2025-01-30 19:00:00","2025-01-30 20:00:00",DL,130,130,0,0,3.830769230769231,0.0,13.076923076923077
"2025-01-30 19:00:00","2025-01-30 20:00:00",UA,96,96,0,0,2.75,0.0,8.333333333333334
"2025-01-30 19:00:00","2025-01-30 20:00:00",WN,112,105,6,1,1.971698113207547,5.357142857142857,9.433962264150944
"2025-01-30 20:00:00","2025-01-30 21:00:00",AA,104,103,1,0,14.339805825242719,0.9615384615384616,25.24271844660194
"2025-01-30 20:00:00","2025-01-30 21:00:00",DL,80,80,0,0,1.375,0.0,10.0
"2025-01-30 20:00:00","2025-01-30 21:00:00",UA,69,69,0,0,6.246376811594203,0.0,17.391304347826086
"2025-01-30 20:00:00","2025-01-30 21:00:00",WN,150,148,2,0,4.472972972972973,1.3333333333333333,16.89189189189189
"2025-01-30 21:00:00","2025-01-30 22:00:00",AA,76,73,1,2,11.146666666666667,1.3157894736842106,21.333333333333332
"2025-01-30 21:00:00","2025-01-30 22:00:00",DL,75,71,4,0,3.380281690140845,5.333333333333333,8.450704225352112
"2025-01-30 21:00:00","2025-01-30 22:00:00",UA,29,28,1,0,7.821428571428571,3.4482758620689653,21.428571428571427
"2025-01-30 21:00:00","2025-01-30 22:00:00",WN,15,15,0,0,9.333333333333334,0.0,26.666666666666668
"2025-01-30 22:00:00","2025-01-30 23:00:00",AA,82,81,1,0,11.802469135802468,1.2195121951219512,20.987654320987655
"2025-01-30 22:00:00","2025-01-30 23:00:00",DL,82,81,1,0,0.37037037037037035,1.2195121951219512,11.11111111111111
"2025-01-30 22:00:00","2025-01-30 23:00:00",UA,24,23,1,0,-1.3478260869565217,4.166666666666667,8.695652173913043
"2025-01-30 23:00:00","2025-01-31 00:00:00",AA,23,23,0,0,0.34782608695652173,0.0,8.695652173913043
"2025-01-30 23:00:00","2025-01-31 00:00:00",DL,25,24,1,0,35.625,4.0,8.333333333333334
"2025-01-30 23:00:00","2025-01-31 00:00:00",UA,28,28,0,0,2.857142857142857,0.0,7.142857142857143
"2025-01-31 00:00:00","2025-01-31 01:00:00",AA,7,7,0,0,-0.2857142857142857,0.0,0.0
"2025-01-31 00:00:00","2025-01-31 01:00:00",DL,1,1,0,0,-15.0,0.0,0.0
"2025-01-31 00:00:00","2025-01-31 01:00:00",UA,3,3,0,0,-8.666666666666666,0.0,0.0
"2025-01-31 01:00:00","2025-01-31 02:00:00",AA,1,1,0,0,13.0,0.0,0.0
"2025-01-31 01:00:00","2025-01-31 02:00:00",DL,2,2,0,0,-4.5,0.0,0.0
"2025-01-31 01:00:00","2025-01-31 02:00:00",UA,1,1,0,0,-14.0,0.0,0.0
"2025-01-31 02:00:00","2025-01-31 03:00:00",UA,1,1,0,0,-14.0,0.0,0.0
"2025-01-31 05:00:00","2025-01-31 06:00:00",AA,95,95,0,0,6.105263157894737,0.0,8.421052631578947
"2025-01-31 05:00:00","2025-01-31 06:00:00",DL,58,58,0,0,-1.206896551724138,0.0,3.4482758620689653
"2025-01-31 05:00:00","2025-01-31 06:00:00",UA,25,25,0,0,13.28,0.0,12.0
"2025-01-31 05:00:00","2025-01-31 06:00:00",WN,27,26,0,1,4.555555555555555,0.0,7.407407407407407
"2025-01-31 06:00:00","2025-01-31 07:00:00",AA,165,165,0,0,9.181818181818182,0.0,10.909090909090908
"2025-01-31 06:00:00","2025-01-31 07:00:00",DL,168,168,0,0,1.0833333333333333,0.0,8.928571428571429
"2025-01-31 06:00:00","2025-01-31 07:00:00",UA,105,105,0,0,-1.1904761904761905,0.0,3.8095238095238093
"2025-01-31 06:00:00","2025-01-31 07:00:00",WN,189,185,3,1,5.112903225806452,1.5873015873015872,10.21505376344086
"2025-01-31 07:00:00","2025-01-31 08:00:00",AA,190,190,0,0,1.236842105263158,0.0,5.7894736842105265
"2025-01-31 07:00:00","2025-01-31 08:00:00",DL,205,205,0,0,6.848780487804878,0.0,10.731707317073171
"2025-01-31 07:00:00","2025-01-31 08:00:00",UA,153,152,1,0,-3.375,0.6535947712418301,4.605263157894737
"2025-01-31 07:00:00","2025-01-31 08:00:00",WN,178,178,0,0,4.219101123595506,0.0,11.235955056179776
"2025-01-31 08:00:00","2025-01-31 09:00:00",AA,168,168,0,0,2.2857142857142856,0.0,10.119047619047619
"2025-01-31 08:00:00","2025-01-31 09:00:00",DL,151,151,0,0,7.66887417218543,0.0,9.933774834437086
"2025-01-31 08:00:00","2025-01-31 09:00:00",UA,159,157,2,0,0.12738853503184713,1.2578616352201257,3.1847133757961785
"2025-01-31 08:00:00","2025-01-31 09:00:00",WN,208,205,3,0,4.15609756097561,1.4423076923076923,10.24390243902439
"2025-01-31 09:00:00","2025-01-31 10:00:00",AA,118,118,0,0,3.4661016949152543,0.0,11.016949152542374
"2025-01-31 09:00:00","2025-01-31 10:00:00",DL,102,102,0,0,3.4019607843137254,0.0,9.803921568627452
"2025-01-31 09:00:00","2025-01-31 10:00:00",UA,141,141,0,0,4.226950354609929,0.0,12.76595744680851
"2025-01-31 09:00:00","2025-01-31 10:00:00",WN,215,214,1,0,1.8598130841121496,0.46511627906976744,6.542056074766355
"2025-01-31 10:00:00","2025-01-31 11:00:00",AA,127,127,0,0,1.7244094488188977,0.0,6.299212598425197
"2025-01-31 10:00:00","2025-01-31 11:00:00",DL,145,144,1,0,1.3541666666666667,0.6896551724137931,9.027777777777779
"2025-01-31 10:00:00","2025-01-31 11:00:00",UA,104,104,0,0,5.586538461538462,0.0,15.384615384615385
"2025-01-31 10:00:00","2025-01-31 11:00:00",WN,182,181,1,0,5.43646408839779,0.5494505494505495,14.917127071823204
"2025-01-31 11:00:00","2025-01-31 12:00:00",AA,138,138,0,0,14.268115942028986,0.0,15.217391304347826
"2025-01-31 11:00:00","2025-01-31 12:00:00",DL,172,172,0,0,3.5290697674418605,0.0,8.720930232558139
"2025-01-31 11:00:00","2025-01-31 12:00:00",UA,107,107,0,0,2.588785046728972,0.0,11.214953271028037
"2025-01-31 11:00:00","2025-01-31 12:00:00",WN,236,235,0,1,1.88135593220339,0.0,7.203389830508475
"2025-01-31 12:00:00","2025-01-31 13:00:00",AA,117,117,0,0,8.965811965811966,0.0,19.65811965811966
"2025-01-31 12:00:00","2025-01-31 13:00:00",DL,143,143,0,0,10.566433566433567,0.0,16.083916083916083
"2025-01-31 12:00:00","2025-01-31 13:00:00",UA,114,114,0,0,5.140350877192983,0.0,15.789473684210526
"2025-01-31 12:00:00","2025-01-31 13:00:00",WN,164,163,1,0,6.141104294478527,0.6097560975609756,11.656441717791411
"2025-01-31 13:00:00","2025-01-31 14:00:00",AA,124,123,0,1,9.701612903225806,0.0,16.93548387096774
"2025-01-31 13:00:00","2025-01-31 14:00:00",DL,133,133,0,0,4.090225563909774,0.0,13.533834586466165
"2025-01-31 13:00:00","2025-01-31 14:00:00",UA,113,113,0,0,5.513274336283186,0.0,19.469026548672566
"2025-01-31 13:00:00","2025-01-31 14:00:00",WN,220,219,0,1,5.3954545454545455,0.0,15.454545454545455
"2025-01-31 14:00:00","2025-01-31 15:00:00",AA,120,120,0,0,4.65,0.0,10.0
"2025-01-31 14:00:00","2025-01-31 15:00:00",DL,118,118,0,0,3.5254237288135593,0.0,15.254237288135593
"2025-01-31 14:00:00","2025-01-31 15:00:00",UA,104,104,0,0,2.980769230769231,0.0,13.461538461538462
"2025-01-31 14:00:00","2025-01-31 15:00:00",WN,198,198,0,0,6.707070707070707,0.0,18.181818181818183
"2025-01-31 15:00:00","2025-01-31 16:00:00",AA,107,107,0,0,12.289719626168225,0.0,17.757009345794394
"2025-01-31 15:00:00","2025-01-31 16:00:00",DL,162,161,0,1,5.6419753086419755,0.0,16.666666666666668
"2025-01-31 15:00:00","2025-01-31 16:00:00",UA,76,76,0,0,6.907894736842105,0.0,18.42105263157895
"2025-01-31 15:00:00","2025-01-31 16:00:00",WN,199,198,0,1,7.437185929648241,0.0,16.08040201005025
"2025-01-31 16:00:00","2025-01-31 17:00:00",AA,126,125,0,1,2.9444444444444446,0.0,11.11111111111111
"2025-01-31 16:00:00","2025-01-31 17:00:00",DL,111,111,0,0,14.027027027027026,0.0,24.324324324324323
"2025-01-31 16:00:00","2025-01-31 17:00:00",UA,101,100,0,1,3.594059405940594,0.0,6.930693069306931
"2025-01-31 16:00:00","2025-01-31 17:00:00",WN,189,189,0,0,6.502645502645502,0.0,16.93121693121693
"2025-01-31 17:00:00","2025-01-31 18:00:00",AA,148,148,0,0,4.236486486486487,0.0,13.513513513513514
"2025-01-31 17:00:00","2025-01-31 18:00:00",DL,145,144,0,1,18.020689655172415,0.0,19.310344827586206
"2025-01-31 17:00:00","2025-01-31 18:00:00",UA,131,131,0,0,5.358778625954199,0.0,15.267175572519085
"2025-01-31 17:00:00","2025-01-31 18:00:00",WN,178,178,0,0,6.089887640449438,0.0,12.359550561797754
"2025-01-31 18:00:00","2025-01-31 19:00:00",AA,133,133,0,0,1.3458646616541354,0.0,9.774436090225564
"2025-01-31 18:00:00","2025-01-31 19:00:00",DL,138,138,0,0,9.434782608695652,0.0,23.18840579710145
"2025-01-31 18:00:00","2025-01-31 19:00:00",UA,138,138,0,0,6.318840579710145,0.0,23.18840579710145
"2025-01-31 18:00:00","2025-01-31 19:00:00",WN,246,246,0,0,7.642276422764228,0.0,19.51219512195122
"2025-01-31 19:00:00","2025-01-31 20:00:00",AA,99,99,0,0,6.959595959595959,0.0,15.151515151515152
"2025-01-31 19:00:00","2025-01-31 20:00:00",DL,121,120,1,0,14.5,0.8264462809917356,24.166666666666668
"2025-01-31 19:00:00","2025-01-31 20:00:00",UA,89,88,0,1,1.9662921348314606,0.0,12.359550561797754
"2025-01-31 19:00:00","2025-01-31 20:00:00",WN,101,101,0,0,8.03960396039604,0.0,18.81188118811881
"2025-01-31 20:00:00","2025-01-31 21:00:00",AA,73,73,0,0,12.26027397260274,0.0,26.027397260273972
"2025-01-31 20:00:00","2025-01-31 21:00:00",DL,80,80,0,0,3.5,0.0,15.0
"2025-01-31 20:00:00","2025-01-31 21:00:00",UA,74,74,0,0,2.9324324324324325,0.0,13.513513513513514
"2025-01-31 20:00:00","2025-01-31 21:00:00",WN,141,141,0,0,2.9574468085106385,0.0,12.056737588652481
"2025-01-31 21:00:00","2025-01-31 22:00:00",AA,79,79,0,0,6.936708860759493,0.0,17.72151898734177
"2025-01-31 21:00:00","2025-01-31 22:00:00",DL,80,79,1,0,6.113924050632911,1.25,17.72151898734177
"2025-01-31 21:00:00","2025-01-31 22:00:00",UA,28,28,0,0,3.25,0.0,10.714285714285714
"2025-01-31 21:00:00","2025-01-31 22:00:00",WN,15,15,0,0,8.2,0.0,26.666666666666668
"2025-01-31 22:00:00","2025-01-31 23:00:00",AA,48,48,0,0,17.854166666666668,0.0,18.75
"2025-01-31 22:00:00","2025-01-31 23:00:00",DL,84,84,0,0,3.130952380952381,0.0,13.095238095238095
"2025-01-31 22:00:00","2025-01-31 23:00:00",UA,24,24,0,0,-1.7916666666666667,0.0,0.0
"2025-01-31 23:00:00","2025-02-01 00:00:00",AA,17,17,0,0,9.117647058823529,0.0,17.647058823529413
"2025-01-31 23:00:00","2025-02-01 00:00:00",DL,25,25,0,0,1.52,0.0,12.0
"2025-01-31 23:00:00","2025-02-01 00:00:00",UA,27,27,0,0,1.7407407407407407,0.0,7.407407407407407
"2025-02-01 00:00:00","2025-02-01 01:00:00",AA,5,5,0,0,-2.0,0.0,0.0
"2025-02-01 00:00:00","2025-02-01 01:00:00",DL,1,1,0,0,-11.0,0.0,0.0
"2025-02-01 00:00:00","2025-02-01 01:00:00",UA,3,3,0,0,17.666666666666668,0.0,33.333333333333336
"2025-02-01 01:00:00","2025-02-01 02:00:00",DL,2,2,0,0,-8.5,0.0,0.0
"2025-02-01 01:00:00","2025-02-01 02:00:00",UA,1,1,0,0,-8.0,0.0,0.0
"2025-02-01 02:00:00","2025-02-01 03:00:00",UA,1,1,0,0,4.0,0.0,0.0
"2025-02-01 05:00:00","2025-02-01 06:00:00",AA,74,74,0,0,-0.17567567567567569,0.0,8.108108108108109
"2025-02-01 05:00:00","2025-02-01 06:00:00",DL,51,50,0,1,10.666666666666666,0.0,5.882352941176471
"2025-02-01 05:00:00","2025-02-01 06:00:00",UA,21,21,0,0,3.238095238095238,0.0,4.761904761904762
"2025-02-01 05:00:00","2025-02-01 06:00:00",WN,48,48,0,0,-0.4791666666666667,0.0,6.25
"2025-02-01 06:00:00","2025-02-01 07:00:00",AA,154,154,0,0,-0.35064935064935066,0.0,4.545454545454546
"2025-02-01 06:00:00","2025-02-01 07:00:00",DL,164,164,0,0,3.542682926829268,0.0,5.487804878048781
"2025-02-01 06:00:00","2025-02-01 07:00:00",UA,102,102,0,0,10.764705882352942,0.0,13.72549019607843
"2025-02-01 06:00:00","2025-02-01 07:00:00",WN,167,167,0,0,-2.808383233532934,0.0,4.191616766467066
"2025-02-01 07:00:00","2025-02-01 08:00:00",AA,150,149,0,1,-0.4666666666666667,0.0,6.0
"2025-02-01 07:00:00","2025-02-01 08:00:00",DL,183,183,0,0,2.557377049180328,0.0,7.6502732240437155
"2025-02-01 07:00:00","2025-02-01 08:00:00",UA,153,153,0,0,0.42483660130718953,0.0,7.189542483660131
"2025-02-01 07:00:00","2025-02-01 08:00:00",WN,187,186,0,1,-0.8609625668449198,0.0,3.2085561497326203
"2025-02-01 08:00:00","2025-02-01 09:00:00",AA,162,162,0,0,22.820987654320987,0.0,12.962962962962964
"2025-02-01 08:00:00","2025-02-01 09:00:00",DL,140,140,0,0,1.2857142857142858,0.0,7.857142857142857
"2025-02-01 08:00:00","2025-02-01 09:00:00",UA,150,150,0,0,4.5,0.0,8.0
"2025-02-01 08:00:00","2025-02-01 09:00:00",WN,206,206,0,0,-0.2912621359223301,0.0,3.883495145631068
"2025-02-01 09:00:00","2025-02-01 10:00:00",AA,116,115,0,1,12.706896551724139,0.0,9.482758620689655
"2025-02-01 09:00:00","2025-02-01 10:00:00",DL,110,110,0,0,2.309090909090909,0.0,10.909090909090908
"2025-02-01 09:00:00","2025-02-01 10:00:00",UA,129,128,0,1,7.170542635658915,0.0,10.852713178294573
"2025-02-01 09:00:00","2025-02-01 10:00:00",WN,216,216,0,0,0.041666666666666664,0.0,6.481481481481482
"2025-02-01 10:00:00","2025-02-01 11:00:00",AA,105,105,0,0,4.914285714285715,0.0,8.571428571428571
"2025-02-01 10:00:00","2025-02-01 11:00:00",DL,114,114,0,0,10.192982456140351,0.0,13.157894736842104
"2025-02-01 10:00:00","2025-02-01 11:00:00",UA,91,90,0,1,5.0989010989010985,0.0,13.186813186813186
"2025-02-01 10:00:00","2025-02-01 11:00:00",WN,182,182,0,0,-1.2362637362637363,0.0,4.945054945054945
"2025-02-01 11:00:00","2025-02-01 12:00:00",AA,119,119,0,0,2.0756302521008405,0.0,8.403361344537815
"2025-02-01 11:00:00","2025-02-01 12:00:00",DL,152,151,0,1,6.480263157894737,0.0,13.81578947368421
"2025-02-01 11:00:00","2025-02-01 12:00:00",UA,97,96,0,1,2.402061855670103,0.0,12.371134020618557
"2025-02-01 11:00:00","2025-02-01 12:00:00",WN,196,196,0,0,1.2040816326530612,0.0,8.16326530612245
"2025-02-01 12:00:00","2025-02-01 13:00:00",AA,102,102,0,0,5.401960784313726,0.0,10.784313725490197
"2025-02-01 12:00:00","2025-02-01 13:00:00",DL,134,134,0,0,4.223880597014926,0.0,12.686567164179104
"2025-02-01 12:00:00","2025-02-01 13:00:00",UA,102,101,0,1,5.931372549019608,0.0,18.627450980392158
"2025-02-01 12:00:00","2025-02-01 13:00:00",WN,178,177,0,1,1.3202247191011236,0.0,7.865168539325842
"2025-02-01 13:00:00","2025-02-01 14:00:00",AA,106,106,0,0,15.377358490566039,0.0,10.377358490566039
"2025-02-01 13:00:00","2025-02-01 14:00:00",DL,117,117,0,0,4.948717948717949,0.0,17.94871794871795
"2025-02-01 13:00:00","2025-02-01 14:00:00",UA,112,112,0,0,8.973214285714286,0.0,17.857142857142858
"2025-02-01 13:00:00","2025-02-01 14:00:00",WN,188,188,0,0,1.7234042553191489,0.0,9.574468085106384
"2025-02-01 14:00:00","2025-02-01 15:00:00",AA,110,110,0,0,-0.37272727272727274,0.0,8.181818181818182
"2025-02-01 14:00:00","2025-02-01 15:00:00",DL,104,104,0,0,4.826923076923077,0.0,16.346153846153847
"2025-02-01 14:00:00","2025-02-01 15:00:00",UA,98,98,0,0,3.7653061224489797,0.0,10.204081632653061
"2025-02-01 14:00:00","2025-02-01 15:00:00",WN,217,217,0,0,1.2211981566820276,0.0,11.059907834101383
"2025-02-01 15:00:00","2025-02-01 16:00:00",AA,100,100,0,0,8.35,0.0,20.0
"2025-02-01 15:00:00","2025-02-01 16:00:00",DL,133,133,0,0,5.315789473684211,0.0,14.285714285714286
"2025-02-01 15:00:00","2025-02-01 16:00:00",UA,71,71,0,0,6.267605633802817,0.0,14.084507042253522
"2025-02-01 15:00:00","2025-02-01 16:00:00",WN,167,167,0,0,4.017964071856287,0.0,10.778443113772456
"2025-02-01 16:00:00","2025-02-01 17:00:00",AA,110,110,0,0,2.109090909090909,0.0,10.0
"2025-02-01 16:00:00","2025-02-01 17:00:00",DL,85,85,0,0,6.658823529411765,0.0,14.117647058823529
"2025-02-01 16:00:00","2025-02-01 17:00:00",UA,95,94,0,1,14.336842105263157,0.0,18.94736842105263
"2025-02-01 16:00:00","2025-02-01 17:00:00",WN,179,179,0,0,0.2122905027932961,0.0,7.82122905027933
"2025-02-01 17:00:00","2025-02-01 18:00:00",AA,120,120,0,0,0.025,0.0,8.333333333333334
"2025-02-01 17:00:00","2025-02-01 18:00:00",DL,134,134,0,0,-1.4477611940298507,0.0,10.447761194029852
"2025-02-01 17:00:00","2025-02-01 18:00:00",UA,112,112,0,0,-0.4375,0.0,8.928571428571429
"2025-02-01 17:00:00","2025-02-01 18:00:00",WN,165,165,0,0,2.915151515151515,0.0,12.727272727272727
"2025-02-01 18:00:00","2025-02-01 19:00:00",AA,115,115,0,0,3.5217391304347827,0.0,9.565217391304348
"2025-02-01 18:00:00","2025-02-01 19:00:00",DL,92,92,0,0,3.6956521739130435,0.0,14.130434782608695
"2025-02-01 18:00:00","2025-02-01 19:00:00",UA,98,98,0,0,3.3877551020408165,0.0,15.306122448979592
"2025-02-01 18:00:00","2025-02-01 19:00:00",WN,137,137,0,0,-1.72992700729927,0.0,6.569343065693431
"2025-02-01 19:00:00","2025-02-01 20:00:00",AA,92,92,0,0,0.9891304347826086,0.0,9.782608695652174
"2025-02-01 19:00:00","2025-02-01 20:00:00",DL,71,71,0,0,-1.5492957746478873,0.0,4.225352112676056
